12411-03-03: Bevölkerung nach Geschlecht, Nationalität und Altersgruppen bis 90+ (Stand  31.12.)
Gebietsschlüssel;Gebietseinheit;Zeit;Alter von ... bis unter ... Jahren;Bevölkerung 1);Bevölkerung 1);Bevölkerung 1);Bevölkerung 1);Bevölkerung 1);Bevölkerung 1);Bevölkerung 1);Bevölkerung 1);Bevölkerung 1)
04011242;Sodenmatt (Ortsteil);2000-12-31;3 - 6;214;111;103;149;80;69;65;31;34
04011242;Sodenmatt (Ortsteil);2000-12-31;6 - 10;296;151;145;226;113;113;70;38;32
04011242;Sodenmatt (Ortsteil);2000-12-31;10 - 15;352;197;155;286;163;123;66;34;32
04011242;Sodenmatt (Ortsteil);2000-12-31;15 - 18;186;96;90;146;71;75;40;25;15
04011242;Sodenmatt (Ortsteil);2000-12-31;18 - 20;131;56;75;117;54;63;14;2;12
04011242;Sodenmatt (Ortsteil);2000-12-31;20 - 25;401;204;197;310;164;146;91;40;51
04011242;Sodenmatt (Ortsteil);2000-12-31;25 - 30;422;199;223;288;134;154;134;65;69
04011242;Sodenmatt (Ortsteil);2000-12-31;30 - 35;492;263;229;377;194;183;115;69;46
04011242;Sodenmatt (Ortsteil);2000-12-31;35 - 40;499;242;257;403;193;210;96;49;47
04011242;Sodenmatt (Ortsteil);2000-12-31;40 - 45;452;213;239;402;191;211;50;22;28
04011242;Sodenmatt (Ortsteil);2000-12-31;45 - 50;393;200;193;333;170;163;60;30;30
04011242;Sodenmatt (Ortsteil);2000-12-31;50 - 55;393;177;216;344;158;186;49;19;30
04011242;Sodenmatt (Ortsteil);2000-12-31;55 - 60;432;220;212;389;195;194;43;25;18
04011242;Sodenmatt (Ortsteil);2000-12-31;60 - 65;617;263;354;592;250;342;25;13;12
04011242;Sodenmatt (Ortsteil);2000-12-31;65 - 70;435;205;230;420;201;219;15;4;11
04011242;Sodenmatt (Ortsteil);2000-12-31;70 - 75;321;133;188;300;122;178;21;11;10
04011242;Sodenmatt (Ortsteil);2000-12-31;75 - 80;249;92;157;236;85;151;13;7;6
04011242;Sodenmatt (Ortsteil);2000-12-31;80 - 85;132;31;101;128;31;97;4;0;4
04011242;Sodenmatt (Ortsteil);2000-12-31;85 - 90;138;20;118;135;20;115;3;0;3
04011242;Sodenmatt (Ortsteil);2000-12-31;90 und mehr;94;24;70;93;23;70;1;1;0
04011242;Sodenmatt (Ortsteil);2000-12-31;Insgesamt;6891;3231;3660;5855;2711;3144;1036;520;516
04011243;Kirchhuchting (Ortsteil);2000-12-31;unter 3;220;109;111;188;86;102;32;23;9
04011243;Kirchhuchting (Ortsteil);2000-12-31;3 - 6;255;139;116;203;114;89;52;25;27
04011243;Kirchhuchting (Ortsteil);2000-12-31;6 - 10;339;172;167;279;142;137;60;30;30
04011243;Kirchhuchting (Ortsteil);2000-12-31;10 - 15;453;223;230;362;182;180;91;41;50
04011243;Kirchhuchting (Ortsteil);2000-12-31;15 - 18;261;149;112;207;117;90;54;32;22
04011243;Kirchhuchting (Ortsteil);2000-12-31;18 - 20;177;93;84;142;74;68;35;19;16
04011243;Kirchhuchting (Ortsteil);2000-12-31;20 - 25;364;192;172;304;164;140;60;28;32
04011243;Kirchhuchting (Ortsteil);2000-12-31;25 - 30;423;206;217;324;149;175;99;57;42
04011243;Kirchhuchting (Ortsteil);2000-12-31;30 - 35;517;248;269;424;204;220;93;44;49
04011243;Kirchhuchting (Ortsteil);2000-12-31;35 - 40;601;283;318;507;235;272;94;48;46
04011243;Kirchhuchting (Ortsteil);2000-12-31;40 - 45;522;251;271;458;214;244;64;37;27
04011243;Kirchhuchting (Ortsteil);2000-12-31;45 - 50;476;222;254;394;190;204;82;32;50
04011243;Kirchhuchting (Ortsteil);2000-12-31;50 - 55;498;231;267;436;205;231;62;26;36
04011243;Kirchhuchting (Ortsteil);2000-12-31;55 - 60;519;250;269;470;226;244;49;24;25
04011243;Kirchhuchting (Ortsteil);2000-12-31;60 - 65;659;301;358;625;283;342;34;18;16
04011243;Kirchhuchting (Ortsteil);2000-12-31;65 - 70;563;257;306;536;238;298;27;19;8
04011243;Kirchhuchting (Ortsteil);2000-12-31;70 - 75;488;216;272;473;208;265;15;8;7
04011243;Kirchhuchting (Ortsteil);2000-12-31;75 - 80;332;113;219;328;109;219;4;4;0
04011243;Kirchhuchting (Ortsteil);2000-12-31;80 - 85;160;61;99;153;57;96;7;4;3
04011243;Kirchhuchting (Ortsteil);2000-12-31;85 - 90;110;33;77;109;33;76;1;0;1
04011243;Kirchhuchting (Ortsteil);2000-12-31;90 und mehr;29;6;23;27;4;23;2;2;0
04011243;Kirchhuchting (Ortsteil);2000-12-31;Insgesamt;7966;3755;4211;6949;3234;3715;1017;521;496
04011244;Grolland (Ortsteil);2000-12-31;unter 3;74;37;37;73;37;36;1;0;1
04011244;Grolland (Ortsteil);2000-12-31;3 - 6;79;39;40;77;38;39;2;1;1
04011244;Grolland (Ortsteil);2000-12-31;6 - 10;132;80;52;125;74;51;7;6;1
04011244;Grolland (Ortsteil);2000-12-31;10 - 15;156;69;87;152;67;85;4;2;2
04011244;Grolland (Ortsteil);2000-12-31;15 - 18;74;39;35;73;39;34;1;0;1
04011244;Grolland (Ortsteil);2000-12-31;18 - 20;51;21;30;49;20;29;2;1;1
04011244;Grolland (Ortsteil);2000-12-31;20 - 25;110;54;56;101;50;51;9;4;5
04011244;Grolland (Ortsteil);2000-12-31;25 - 30;93;44;49;85;41;44;8;3;5
04011244;Grolland (Ortsteil);2000-12-31;30 - 35;238;118;120;228;113;115;10;5;5
04011244;Grolland (Ortsteil);2000-12-31;35 - 40;264;132;132;258;129;129;6;3;3
04011244;Grolland (Ortsteil);2000-12-31;40 - 45;252;129;123;244;124;120;8;5;3
04011244;Grolland (Ortsteil);2000-12-31;45 - 50;179;88;91;167;82;85;12;6;6
04011244;Grolland (Ortsteil);2000-12-31;50 - 55;212;101;111;205;97;108;7;4;3
04011244;Grolland (Ortsteil);2000-12-31;55 - 60;262;115;147;257;112;145;5;3;2
04011244;Grolland (Ortsteil);2000-12-31;60 - 65;414;195;219;413;194;219;1;1;0
04011244;Grolland (Ortsteil);2000-12-31;65 - 70;338;167;171;334;165;169;4;2;2
04011244;Grolland (Ortsteil);2000-12-31;70 - 75;215;111;104;214;111;103;1;0;1
04011244;Grolland (Ortsteil);2000-12-31;75 - 80;158;55;103;158;55;103;0;0;0
04011244;Grolland (Ortsteil);2000-12-31;80 - 85;70;24;46;68;23;45;2;1;1
04011244;Grolland (Ortsteil);2000-12-31;85 - 90;47;12;35;47;12;35;0;0;0
04011244;Grolland (Ortsteil);2000-12-31;90 und mehr;36;11;25;36;11;25;0;0;0
04011244;Grolland (Ortsteil);2000-12-31;Insgesamt;3454;1641;1813;3364;1594;1770;90;47;43
0401125;Woltmershausen (Stadtteil);2000-12-31;unter 3;377;199;178;348;182;166;29;17;12
0401125;Woltmershausen (Stadtteil);2000-12-31;3 - 6;376;185;191;319;154;165;57;31;26
0401125;Woltmershausen (Stadtteil);2000-12-31;6 - 10;512;254;258;446;223;223;66;31;35
0401125;Woltmershausen (Stadtteil);2000-12-31;10 - 15;691;360;331;598;301;297;93;59;34
0401125;Woltmershausen (Stadtteil);2000-12-31;15 - 18;383;205;178;330;177;153;53;28;25
0401125;Woltmershausen (Stadtteil);2000-12-31;18 - 20;277;128;149;228;99;129;49;29;20
0401125;Woltmershausen (Stadtteil);2000-12-31;20 - 25;836;422;414;693;352;341;143;70;73
0401125;Woltmershausen (Stadtteil);2000-12-31;25 - 30;875;463;412;720;375;345;155;88;67
0401125;Woltmershausen (Stadtteil);2000-12-31;30 - 35;1198;651;547;1038;565;473;160;86;74
0401125;Woltmershausen (Stadtteil);2000-12-31;35 - 40;1214;643;571;1045;537;508;169;106;63
0401125;Woltmershausen (Stadtteil);2000-12-31;40 - 45;987;539;448;878;472;406;109;67;42
0401125;Woltmershausen (Stadtteil);2000-12-31;45 - 50;989;498;491;881;446;435;108;52;56
0401125;Woltmershausen (Stadtteil);2000-12-31;50 - 55;917;480;437;832;438;394;85;42;43
0401125;Woltmershausen (Stadtteil);2000-12-31;55 - 60;849;451;398;784;416;368;65;35;30
0401125;Woltmershausen (Stadtteil);2000-12-31;60 - 65;985;515;470;934;486;448;51;29;22
0401125;Woltmershausen (Stadtteil);2000-12-31;65 - 70;702;304;398;667;284;383;35;20;15
0401125;Woltmershausen (Stadtteil);2000-12-31;70 - 75;589;228;361;572;221;351;17;7;10
0401125;Woltmershausen (Stadtteil);2000-12-31;75 - 80;496;165;331;484;161;323;12;4;8
0401125;Woltmershausen (Stadtteil);2000-12-31;80 - 85;264;76;188;259;75;184;5;1;4
0401125;Woltmershausen (Stadtteil);2000-12-31;85 - 90;184;51;133;181;51;130;3;0;3
0401125;Woltmershausen (Stadtteil);2000-12-31;90 und mehr;92;29;63;84;25;59;8;4;4
0401125;Woltmershausen (Stadtteil);2000-12-31;Insgesamt;13793;6846;6947;12321;6040;6281;1472;806;666
04011251;Woltmershausen (Ortsteil);2000-12-31;unter 3;303;164;139;278;150;128;25;14;11
04011251;Woltmershausen (Ortsteil);2000-12-31;3 - 6;287;144;143;240;118;122;47;26;21
04011251;Woltmershausen (Ortsteil);2000-12-31;6 - 10;389;195;194;331;166;165;58;29;29
04011251;Woltmershausen (Ortsteil);2000-12-31;10 - 15;558;287;271;483;240;243;75;47;28
04011251;Woltmershausen (Ortsteil);2000-12-31;15 - 18;310;166;144;265;139;126;45;27;18
04011251;Woltmershausen (Ortsteil);2000-12-31;18 - 20;223;99;124;183;75;108;40;24;16
04011251;Woltmershausen (Ortsteil);2000-12-31;20 - 25;727;363;364;594;301;293;133;62;71
04011251;Woltmershausen (Ortsteil);2000-12-31;25 - 30;737;384;353;609;311;298;128;73;55
04011251;Woltmershausen (Ortsteil);2000-12-31;30 - 35;962;532;430;830;462;368;132;70;62
04011251;Woltmershausen (Ortsteil);2000-12-31;35 - 40;941;507;434;797;419;378;144;88;56
04011251;Woltmershausen (Ortsteil);2000-12-31;40 - 45;776;421;355;687;368;319;89;53;36
04011251;Woltmershausen (Ortsteil);2000-12-31;45 - 50;770;378;392;682;340;342;88;38;50
04011251;Woltmershausen (Ortsteil);2000-12-31;50 - 55;672;367;305;599;331;268;73;36;37
04011251;Woltmershausen (Ortsteil);2000-12-31;55 - 60;623;323;300;569;296;273;54;27;27
04011251;Woltmershausen (Ortsteil);2000-12-31;60 - 65;715;369;346;667;341;326;48;28;20
04011251;Woltmershausen (Ortsteil);2000-12-31;65 - 70;494;223;271;465;206;259;29;17;12
04011251;Woltmershausen (Ortsteil);2000-12-31;70 - 75;438;163;275;422;156;266;16;7;9
04011251;Woltmershausen (Ortsteil);2000-12-31;75 - 80;363;126;237;352;123;229;11;3;8
04011251;Woltmershausen (Ortsteil);2000-12-31;80 - 85;195;60;135;190;59;131;5;1;4
04011251;Woltmershausen (Ortsteil);2000-12-31;85 - 90;125;34;91;123;34;89;2;0;2
04011251;Woltmershausen (Ortsteil);2000-12-31;90 und mehr;60;23;37;52;19;33;8;4;4
04011251;Woltmershausen (Ortsteil);2000-12-31;Insgesamt;10668;5328;5340;9418;4654;4764;1250;674;576
04011252;Rablinghausen (Ortsteil);2000-12-31;unter 3;74;35;39;70;32;38;4;3;1
04011252;Rablinghausen (Ortsteil);2000-12-31;3 - 6;89;41;48;79;36;43;10;5;5
04011252;Rablinghausen (Ortsteil);2000-12-31;6 - 10;123;59;64;115;57;58;8;2;6
04011252;Rablinghausen (Ortsteil);2000-12-31;10 - 15;133;73;60;115;61;54;18;12;6
04011252;Rablinghausen (Ortsteil);2000-12-31;15 - 18;73;39;34;65;38;27;8;1;7
04011252;Rablinghausen (Ortsteil);2000-12-31;18 - 20;54;29;25;45;24;21;9;5;4
04011252;Rablinghausen (Ortsteil);2000-12-31;20 - 25;109;59;50;99;51;48;10;8;2
04011252;Rablinghausen (Ortsteil);2000-12-31;25 - 30;138;79;59;111;64;47;27;15;12
04011252;Rablinghausen (Ortsteil);2000-12-31;30 - 35;236;119;117;208;103;105;28;16;12
04011252;Rablinghausen (Ortsteil);2000-12-31;35 - 40;273;136;137;248;118;130;25;18;7
04011252;Rablinghausen (Ortsteil);2000-12-31;40 - 45;211;118;93;191;104;87;20;14;6
04011252;Rablinghausen (Ortsteil);2000-12-31;45 - 50;219;120;99;199;106;93;20;14;6
04011252;Rablinghausen (Ortsteil);2000-12-31;50 - 55;245;113;132;233;107;126;12;6;6
04011252;Rablinghausen (Ortsteil);2000-12-31;55 - 60;226;128;98;215;120;95;11;8;3
04011252;Rablinghausen (Ortsteil);2000-12-31;60 - 65;270;146;124;267;145;122;3;1;2
04011252;Rablinghausen (Ortsteil);2000-12-31;65 - 70;208;81;127;202;78;124;6;3;3
04011252;Rablinghausen (Ortsteil);2000-12-31;70 - 75;151;65;86;150;65;85;1;0;1
04011252;Rablinghausen (Ortsteil);2000-12-31;75 - 80;133;39;94;132;38;94;1;1;0
04011252;Rablinghausen (Ortsteil);2000-12-31;80 - 85;69;16;53;69;16;53;0;0;0
04011252;Rablinghausen (Ortsteil);2000-12-31;85 - 90;59;17;42;58;17;41;1;0;1
04011252;Rablinghausen (Ortsteil);2000-12-31;90 und mehr;32;6;26;32;6;26;0;0;0
04011252;Rablinghausen (Ortsteil);2000-12-31;Insgesamt;3125;1518;1607;2903;1386;1517;222;132;90
04011261;Seehausen (Ortsteil);2000-12-31;unter 3;32;19;13;31;19;12;1;0;1
04011261;Seehausen (Ortsteil);2000-12-31;3 - 6;50;27;23;49;26;23;1;1;0
04011261;Seehausen (Ortsteil);2000-12-31;6 - 10;86;35;51;85;35;50;1;0;1
04011261;Seehausen (Ortsteil);2000-12-31;10 - 15;79;40;39;75;37;38;4;3;1
04011261;Seehausen (Ortsteil);2000-12-31;15 - 18;29;19;10;27;17;10;2;2;0
04011261;Seehausen (Ortsteil);2000-12-31;18 - 20;14;8;6;14;8;6;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;20 - 25;31;18;13;30;18;12;1;0;1
04011261;Seehausen (Ortsteil);2000-12-31;25 - 30;51;26;25;51;26;25;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;30 - 35;111;51;60;102;45;57;9;6;3
04011261;Seehausen (Ortsteil);2000-12-31;35 - 40;133;71;62;130;70;60;3;1;2
04011261;Seehausen (Ortsteil);2000-12-31;40 - 45;82;45;37;80;44;36;2;1;1
04011261;Seehausen (Ortsteil);2000-12-31;45 - 50;69;36;33;68;35;33;1;1;0
04011261;Seehausen (Ortsteil);2000-12-31;50 - 55;54;30;24;54;30;24;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;55 - 60;46;26;20;44;25;19;2;1;1
04011261;Seehausen (Ortsteil);2000-12-31;60 - 65;49;24;25;48;23;25;1;1;0
04011261;Seehausen (Ortsteil);2000-12-31;65 - 70;45;22;23;45;22;23;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;70 - 75;53;29;24;53;29;24;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;75 - 80;32;10;22;32;10;22;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;80 - 85;15;3;12;15;3;12;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;85 - 90;5;0;5;5;0;5;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;90 und mehr;4;2;2;4;2;2;0;0;0
04011261;Seehausen (Ortsteil);2000-12-31;Insgesamt;1070;541;529;1042;524;518;28;17;11
04011271;Strom (Ortsteil);2000-12-31;unter 3;17;6;11;17;6;11;0;0;0
04011271;Strom (Ortsteil);2000-12-31;3 - 6;18;9;9;18;9;9;0;0;0
04011271;Strom (Ortsteil);2000-12-31;6 - 10;19;8;11;19;8;11;0;0;0
04011271;Strom (Ortsteil);2000-12-31;10 - 15;24;14;10;24;14;10;0;0;0
04011271;Strom (Ortsteil);2000-12-31;15 - 18;9;7;2;9;7;2;0;0;0
04011271;Strom (Ortsteil);2000-12-31;18 - 20;9;5;4;9;5;4;0;0;0
04011271;Strom (Ortsteil);2000-12-31;20 - 25;15;7;8;15;7;8;0;0;0
04011271;Strom (Ortsteil);2000-12-31;25 - 30;17;9;8;17;9;8;0;0;0
04011271;Strom (Ortsteil);2000-12-31;30 - 35;30;15;15;30;15;15;0;0;0
04011271;Strom (Ortsteil);2000-12-31;35 - 40;42;19;23;42;19;23;0;0;0
04011271;Strom (Ortsteil);2000-12-31;40 - 45;31;14;17;31;14;17;0;0;0
04011271;Strom (Ortsteil);2000-12-31;45 - 50;37;24;13;36;23;13;1;1;0
04011271;Strom (Ortsteil);2000-12-31;50 - 55;17;10;7;17;10;7;0;0;0
04011271;Strom (Ortsteil);2000-12-31;55 - 60;35;20;15;33;18;15;2;2;0
04011271;Strom (Ortsteil);2000-12-31;60 - 65;47;25;22;47;25;22;0;0;0
04011271;Strom (Ortsteil);2000-12-31;65 - 70;23;11;12;23;11;12;0;0;0
04011271;Strom (Ortsteil);2000-12-31;70 - 75;16;9;7;16;9;7;0;0;0
04011271;Strom (Ortsteil);2000-12-31;75 - 80;12;5;7;12;5;7;0;0;0
04011271;Strom (Ortsteil);2000-12-31;80 - 85;2;0;2;2;0;2;0;0;0
04011271;Strom (Ortsteil);2000-12-31;85 - 90;5;2;3;5;2;3;0;0;0
04011271;Strom (Ortsteil);2000-12-31;90 und mehr;3;1;2;3;1;2;0;0;0
04011271;Strom (Ortsteil);2000-12-31;Insgesamt;428;220;208;425;217;208;3;3;0
040113;Ost (Stadtbezirk);2000-12-31;unter 3;5663;2885;2778;4811;2455;2356;852;430;422
040113;Ost (Stadtbezirk);2000-12-31;3 - 6;5735;3028;2707;4703;2496;2207;1032;532;500
040113;Ost (Stadtbezirk);2000-12-31;6 - 10;7478;3847;3631;6238;3199;3039;1240;648;592
040113;Ost (Stadtbezirk);2000-12-31;10 - 15;9582;4924;4658;8129;4181;3948;1453;743;710
040113;Ost (Stadtbezirk);2000-12-31;15 - 18;5726;2871;2855;4811;2417;2394;915;454;461
040113;Ost (Stadtbezirk);2000-12-31;18 - 20;4362;2178;2184;3730;1860;1870;632;318;314
040113;Ost (Stadtbezirk);2000-12-31;20 - 25;11787;5730;6057;9422;4643;4779;2365;1087;1278
040113;Ost (Stadtbezirk);2000-12-31;25 - 30;13747;6800;6947;10766;5338;5428;2981;1462;1519
040113;Ost (Stadtbezirk);2000-12-31;30 - 35;18168;9570;8598;15438;8078;7360;2730;1492;1238
040113;Ost (Stadtbezirk);2000-12-31;35 - 40;17421;8918;8503;15000;7602;7398;2421;1316;1105
040113;Ost (Stadtbezirk);2000-12-31;40 - 45;15546;7576;7970;13716;6628;7088;1830;948;882
040113;Ost (Stadtbezirk);2000-12-31;45 - 50;14418;6979;7439;12987;6270;6717;1431;709;722
040113;Ost (Stadtbezirk);2000-12-31;50 - 55;13938;6753;7185;12471;6020;6451;1467;733;734
040113;Ost (Stadtbezirk);2000-12-31;55 - 60;14071;6823;7248;12978;6233;6745;1093;590;503
040113;Ost (Stadtbezirk);2000-12-31;60 - 65;15960;7566;8394;15086;7099;7987;874;467;407
040113;Ost (Stadtbezirk);2000-12-31;65 - 70;10975;4867;6108;10468;4611;5857;507;256;251
040113;Ost (Stadtbezirk);2000-12-31;70 - 75;9835;4091;5744;9499;3936;5563;336;155;181
040113;Ost (Stadtbezirk);2000-12-31;75 - 80;8720;2817;5903;8494;2727;5767;226;90;136
040113;Ost (Stadtbezirk);2000-12-31;80 - 85;5063;1533;3530;4971;1504;3467;92;29;63
040113;Ost (Stadtbezirk);2000-12-31;85 - 90;3922;994;2928;3840;975;2865;82;19;63
040113;Ost (Stadtbezirk);2000-12-31;90 und mehr;2029;501;1528;1965;481;1484;64;20;44
040113;Ost (Stadtbezirk);2000-12-31;Insgesamt;214146;101251;112895;189523;88753;100770;24623;12498;12125
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;unter 3;675;347;328;606;310;296;69;37;32
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;3 - 6;614;334;280;543;299;244;71;35;36
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;6 - 10;779;386;393;679;332;347;100;54;46
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;10 - 15;893;442;451;770;386;384;123;56;67
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;15 - 18;620;313;307;524;268;256;96;45;51
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;18 - 20;516;238;278;432;205;227;84;33;51
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;20 - 25;1818;824;994;1550;698;852;268;126;142
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;25 - 30;2685;1273;1412;2226;1041;1185;459;232;227
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;30 - 35;3484;1848;1636;3073;1592;1481;411;256;155
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;35 - 40;2955;1493;1462;2583;1268;1315;372;225;147
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;40 - 45;2387;1135;1252;2140;990;1150;247;145;102
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;45 - 50;2463;1185;1278;2239;1061;1178;224;124;100
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;50 - 55;2110;1081;1029;1904;954;950;206;127;79
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;55 - 60;1681;866;815;1534;782;752;147;84;63
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;60 - 65;1419;722;697;1308;652;656;111;70;41
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;65 - 70;853;353;500;798;326;472;55;27;28
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;70 - 75;831;320;511;787;294;493;44;26;18
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;75 - 80;823;194;629;815;192;623;8;2;6
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;80 - 85;601;150;451;596;150;446;5;0;5
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;85 - 90;461;113;348;452;112;340;9;1;8
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;90 und mehr;255;62;193;250;60;190;5;2;3
0401131;Östliche Vorstadt (Stadtteil);2000-12-31;Insgesamt;28923;13679;15244;25809;11972;13837;3114;1707;1407
04011311;Steintor (Ortsteil);2000-12-31;unter 3;168;89;79;153;79;74;15;10;5
04011311;Steintor (Ortsteil);2000-12-31;3 - 6;133;86;47;120;77;43;13;9;4
04011311;Steintor (Ortsteil);2000-12-31;6 - 10;184;95;89;156;82;74;28;13;15
04011311;Steintor (Ortsteil);2000-12-31;10 - 15;206;92;114;170;74;96;36;18;18
04011311;Steintor (Ortsteil);2000-12-31;15 - 18;157;81;76;128;70;58;29;11;18
04011311;Steintor (Ortsteil);2000-12-31;18 - 20;131;59;72;101;48;53;30;11;19
04011311;Steintor (Ortsteil);2000-12-31;20 - 25;513;240;273;441;207;234;72;33;39
04011311;Steintor (Ortsteil);2000-12-31;25 - 30;828;407;421;700;336;364;128;71;57
04011311;Steintor (Ortsteil);2000-12-31;30 - 35;986;541;445;875;469;406;111;72;39
04011311;Steintor (Ortsteil);2000-12-31;35 - 40;759;382;377;663;323;340;96;59;37
04011311;Steintor (Ortsteil);2000-12-31;40 - 45;681;325;356;598;275;323;83;50;33
04011311;Steintor (Ortsteil);2000-12-31;45 - 50;651;320;331;589;282;307;62;38;24
04011311;Steintor (Ortsteil);2000-12-31;50 - 55;488;254;234;428;218;210;60;36;24
04011311;Steintor (Ortsteil);2000-12-31;55 - 60;381;204;177;321;168;153;60;36;24
04011311;Steintor (Ortsteil);2000-12-31;60 - 65;301;160;141;256;135;121;45;25;20
04011311;Steintor (Ortsteil);2000-12-31;65 - 70;164;62;102;145;53;92;19;9;10
04011311;Steintor (Ortsteil);2000-12-31;70 - 75;151;72;79;141;64;77;10;8;2
04011311;Steintor (Ortsteil);2000-12-31;75 - 80;162;32;130;160;32;128;2;0;2
04011311;Steintor (Ortsteil);2000-12-31;80 - 85;133;35;98;133;35;98;0;0;0
04011311;Steintor (Ortsteil);2000-12-31;85 - 90;78;14;64;76;13;63;2;1;1
04011311;Steintor (Ortsteil);2000-12-31;90 und mehr;47;15;32;46;15;31;1;0;1
04011311;Steintor (Ortsteil);2000-12-31;Insgesamt;7302;3565;3737;6400;3055;3345;902;510;392
04011312;Fesenfeld (Ortsteil);2000-12-31;unter 3;143;73;70;129;64;65;14;9;5
04011312;Fesenfeld (Ortsteil);2000-12-31;3 - 6;115;55;60;100;49;51;15;6;9
04011312;Fesenfeld (Ortsteil);2000-12-31;6 - 10;156;68;88;129;52;77;27;16;11
04011312;Fesenfeld (Ortsteil);2000-12-31;10 - 15;170;83;87;148;73;75;22;10;12
04011312;Fesenfeld (Ortsteil);2000-12-31;15 - 18;129;64;65;112;57;55;17;7;10
04011312;Fesenfeld (Ortsteil);2000-12-31;18 - 20;116;47;69;102;41;61;14;6;8
04011312;Fesenfeld (Ortsteil);2000-12-31;20 - 25;432;186;246;385;162;223;47;24;23
04011312;Fesenfeld (Ortsteil);2000-12-31;25 - 30;711;330;381;596;275;321;115;55;60
04011312;Fesenfeld (Ortsteil);2000-12-31;30 - 35;944;510;434;852;452;400;92;58;34
04011312;Fesenfeld (Ortsteil);2000-12-31;35 - 40;729;386;343;642;339;303;87;47;40
04011312;Fesenfeld (Ortsteil);2000-12-31;40 - 45;572;291;281;512;251;261;60;40;20
04011312;Fesenfeld (Ortsteil);2000-12-31;45 - 50;614;296;318;563;267;296;51;29;22
04011312;Fesenfeld (Ortsteil);2000-12-31;50 - 55;506;262;244;455;230;225;51;32;19
04011312;Fesenfeld (Ortsteil);2000-12-31;55 - 60;407;227;180;385;213;172;22;14;8
04011312;Fesenfeld (Ortsteil);2000-12-31;60 - 65;319;176;143;298;160;138;21;16;5
04011312;Fesenfeld (Ortsteil);2000-12-31;65 - 70;145;67;78;136;63;73;9;4;5
04011312;Fesenfeld (Ortsteil);2000-12-31;70 - 75;145;57;88;127;46;81;18;11;7
04011312;Fesenfeld (Ortsteil);2000-12-31;75 - 80;118;26;92;116;25;91;2;1;1
04011312;Fesenfeld (Ortsteil);2000-12-31;80 - 85;104;25;79;103;25;78;1;0;1
04011312;Fesenfeld (Ortsteil);2000-12-31;85 - 90;63;9;54;59;9;50;4;0;4
04011312;Fesenfeld (Ortsteil);2000-12-31;90 und mehr;50;15;35;50;15;35;0;0;0
04011312;Fesenfeld (Ortsteil);2000-12-31;Insgesamt;6688;3253;3435;5999;2868;3131;689;385;304
04011313;Peterswerder (Ortsteil);2000-12-31;unter 3;243;115;128;220;106;114;23;9;14
04011313;Peterswerder (Ortsteil);2000-12-31;3 - 6;239;120;119;217;108;109;22;12;10
04011313;Peterswerder (Ortsteil);2000-12-31;6 - 10;289;145;144;269;136;133;20;9;11
04011313;Peterswerder (Ortsteil);2000-12-31;10 - 15;325;175;150;300;164;136;25;11;14
04011313;Peterswerder (Ortsteil);2000-12-31;15 - 18;211;108;103;187;94;93;24;14;10
04011313;Peterswerder (Ortsteil);2000-12-31;18 - 20;189;96;93;169;84;85;20;12;8
04011313;Peterswerder (Ortsteil);2000-12-31;20 - 25;574;254;320;485;213;272;89;41;48
04011313;Peterswerder (Ortsteil);2000-12-31;25 - 30;742;343;399;623;286;337;119;57;62
04011313;Peterswerder (Ortsteil);2000-12-31;30 - 35;1012;491;521;911;429;482;101;62;39
04011313;Peterswerder (Ortsteil);2000-12-31;35 - 40;969;474;495;875;418;457;94;56;38
04011313;Peterswerder (Ortsteil);2000-12-31;40 - 45;734;320;414;687;297;390;47;23;24
04011313;Peterswerder (Ortsteil);2000-12-31;45 - 50;832;382;450;763;348;415;69;34;35
04011313;Peterswerder (Ortsteil);2000-12-31;50 - 55;733;363;370;685;331;354;48;32;16
